Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2016-07-08,61.83,0.57,+0.930460%,60.45,58.76,62.17,"74,557,725","4,496,385,255.619900",2016-06-30,13033000000,15040000000,13033000000,-2007000000,6200000000,9340000000,13638000000,-2007000000,1402000000,-11347000000,3140000000,6200000000,5666000000,-16745000000,21730000000,-17483000000,-738000000,9430000000,20575000000,16159000000,1568000000,-1524000000,-22822000000,1336000000,-2174000000,-2840000000,-676000000,0,-7292000000,1498000000,2466096000000,917000000,2213673000000,252423000000,1330958000000,4105000000,153749000000,47303000000,990333000000,365305000000,1552817000000,37224000000,1597000000,14262000000,1228954000000,178135000000,0,863649000000,199185000000,352000000,184635000000,4105000000,26068000000,153749000000,-25070000000,1174660000000,2095719000000,199185000000,461671000000,660856000000,91974000000,2466096000000,365305000000
2016-07-01,61.26,1.66,+2.785235%,58.71,57.05,62.19,"124,058,456","7,397,391,110.056800",2016-06-30,13033000000,15040000000,13033000000,-2007000000,6200000000,9340000000,13638000000,-2007000000,1402000000,-11347000000,3140000000,6200000000,5666000000,-16745000000,21730000000,-17483000000,-738000000,9430000000,20575000000,16159000000,1568000000,-1524000000,-22822000000,1336000000,-2174000000,-2840000000,-676000000,0,-7292000000,1498000000,2466096000000,917000000,2213673000000,252423000000,1330958000000,4105000000,153749000000,47303000000,990333000000,365305000000,1552817000000,37224000000,1597000000,14262000000,1228954000000,178135000000,0,863649000000,199185000000,352000000,184635000000,4105000000,26068000000,153749000000,-25070000000,1174660000000,2095719000000,199185000000,461671000000,660856000000,91974000000,2466096000000,365305000000
2016-06-24,59.6,-2.68,-4.303147%,63.45,59.34,64.15,"97,160,684","6,018,455,987.935600",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-06-17,62.28,-1.56,-2.443609%,63.48,60.9,64.34,"83,416,946","5,208,211,138.475300",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-06-10,63.84,-0.8,-1.237624%,64.64,63.58,65.76,"60,041,735","3,888,586,653.841700",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-06-03,64.64,-0.79,-1.207397%,65.73,63.55,65.92,"60,069,656","3,905,439,553.288700",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-05-27,65.43,1.92,+3.023146%,63.45,63.16,66.2,"61,667,991","4,005,202,336.802400",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-05-20,63.51,2.31,+3.774510%,61.21,61.0,64.22,"75,122,777","4,730,534,723.699700",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-05-13,61.2,-0.4,-0.649351%,61.37,61.02,62.6,"60,542,343","3,738,351,735.726800",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-05-06,61.6,-1.6,-2.531646%,63.69,60.59,64.0,"71,489,648","4,434,982,216.551100",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-04-29,63.2,-0.77,-1.203689%,63.6,62.7,64.64,"67,248,237","4,281,222,927.395500",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-04-22,63.97,2.1,+3.394214%,61.64,61.53,64.66,"75,503,569","4,787,104,828.621000",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-04-15,61.87,4.13,+7.152754%,57.91,57.91,62.905,"116,464,437","7,099,826,327.118100",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-04-08,57.74,-2.13,-3.557708%,59.44,57.065,59.565,"70,133,959","4,089,870,252.271500",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-04-01,59.87,0.39,+0.655683%,59.53,58.53,60.2272,"70,722,529","4,203,504,861.051700",2016-03-31,11859000000,15661000000,11859000000,-3802000000,5520000000,7578000000,13837000000,-3802000000,1824000000,-11380000000,2058000000,5520000000,4991000000,-34743000000,20217000000,-34581000000,162000000,8269000000,53584000000,48957000000,-2380000000,-21383000000,-40443000000,1289000000,-1946000000,-1696000000,3149000000,0,-11115000000,-2278000000,2423808000000,940000000,2173651000000,250157000000,1321816000000,4105000000,149730000000,47310000000,974290000000,378408000000,1535943000000,37193000000,761000000,14195000000,1217385000000,175839000000,0,838977000000,185955000000,376000000,176934000000,4105000000,26068000000,149730000000,-22289000000,1143978000000,2039742000000,185955000000,451753000000,637708000000,91782000000,2423808000000,378408000000
2016-03-25,59.48,-1.0,-1.653439%,60.22,58.87,60.819,"49,306,952","2,956,861,087.593400",2015-12-31,11660000000,15514000000,11660000000,-3854000000,5434000000,7371000000,14263000000,-3854000000,1251000000,-11225000000,1937000000,5434000000,4908000000,26469000000,-24951000000,27258000000,789000000,-44336000000,-43998000000,3752000000,-573000000,16167000000,20267000000,1273000000,-2195000000,-1219000000,2896000000,0,11248000000,-768000000,2351698000000,1015000000,2104125000000,247573000000,1279715000000,4105000000,146420000000,47325000000,940111000000,360505000000,1494020000000,36667000000,171000000,14362000000,367113000000,173165000000,552188000000,6608000000,168776000000,2047000000,177638000000,4105000000,26068000000,146420000000,-21691000000,1098139000000,1984585000000,168776000000,441329000000,610105000000,92500000000,2351698000000,360505000000
2016-03-18,60.48,1.14,+1.921132%,59.15,57.99,60.97,"90,746,483","5,388,058,231.724300",2015-12-31,11660000000,15514000000,11660000000,-3854000000,5434000000,7371000000,14263000000,-3854000000,1251000000,-11225000000,1937000000,5434000000,4908000000,26469000000,-24951000000,27258000000,789000000,-44336000000,-43998000000,3752000000,-573000000,16167000000,20267000000,1273000000,-2195000000,-1219000000,2896000000,0,11248000000,-768000000,2351698000000,1015000000,2104125000000,247573000000,1279715000000,4105000000,146420000000,47325000000,940111000000,360505000000,1494020000000,36667000000,171000000,14362000000,367113000000,173165000000,552188000000,6608000000,168776000000,2047000000,177638000000,4105000000,26068000000,146420000000,-21691000000,1098139000000,1984585000000,168776000000,441329000000,610105000000,92500000000,2351698000000,360505000000
2016-03-11,59.34,-0.71,-1.182348%,59.54,57.81,60.05,"82,398,302","4,868,556,676.213400",2015-12-31,11660000000,15514000000,11660000000,-3854000000,5434000000,7371000000,14263000000,-3854000000,1251000000,-11225000000,1937000000,5434000000,4908000000,26469000000,-24951000000,27258000000,789000000,-44336000000,-43998000000,3752000000,-573000000,16167000000,20267000000,1273000000,-2195000000,-1219000000,2896000000,0,11248000000,-768000000,2351698000000,1015000000,2104125000000,247573000000,1279715000000,4105000000,146420000000,47325000000,940111000000,360505000000,1494020000000,36667000000,171000000,14362000000,367113000000,173165000000,552188000000,6608000000,168776000000,2047000000,177638000000,4105000000,26068000000,146420000000,-21691000000,1098139000000,1984585000000,168776000000,441329000000,610105000000,92500000000,2351698000000,360505000000
2016-03-04,60.05,2.51,+4.362183%,57.41,56.29,60.55,"98,704,910","5,806,921,251.548900",2015-12-31,11660000000,15514000000,11660000000,-3854000000,5434000000,7371000000,14263000000,-3854000000,1251000000,-11225000000,1937000000,5434000000,4908000000,26469000000,-24951000000,27258000000,789000000,-44336000000,-43998000000,3752000000,-573000000,16167000000,20267000000,1273000000,-2195000000,-1219000000,2896000000,0,11248000000,-768000000,2351698000000,1015000000,2104125000000,247573000000,1279715000000,4105000000,146420000000,47325000000,940111000000,360505000000,1494020000000,36667000000,171000000,14362000000,367113000000,173165000000,552188000000,6608000000,168776000000,2047000000,177638000000,4105000000,26068000000,146420000000,-21691000000,1098139000000,1984585000000,168776000000,441329000000,610105000000,92500000000,2351698000000,360505000000
