Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2019-04-05,136.18,-3.61,-2.582445%,139.99,135.13,140.29,"27,954,723","3,838,537,764.803000",2019-03-31,20021000000,9003000000,6615000000,13406000000,4524000000,3749000000,2858000000,4422000000,5219000000,121000000,4403000000,102000000,926000000,673000000,-904000000,3749000000,3749000000,765000000,-2001000000,-1417000000,-1526000000,-1005000000,-5516000000,-3390000000,3543000000,-488000000,1761000000,-2396000000,-2112000000,-369000000,157000000,734000000,656000000,157000000,-3373000000,150027000000,46898000000,3450000000,91072000000,58955000000,7394000000,1025000000,3120000000,106650000000,33643000000,31450000000,10983000000,14734000000,29111000000,1708000000,-15517000000,17000000000,41987000000,-19393000000,602000000,14115000000,27660000000,9086000000,27403000000,3120000000,106650000000,-35298000000,5159000000,7533000000,27660000000,26907000000,61961000000,150027000000,15336000000
2019-03-29,139.79,2.88,+2.103572%,136.91,135.74,139.88,"27,794,590","3,851,458,121.934100",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-03-22,136.91,-0.69,-0.501453%,137.65,136.65,138.82,"31,021,896","4,269,951,346.898800",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-03-15,137.6,-0.46,-0.333188%,138.11,136.83,140.0,"38,567,077","5,339,432,231.192700",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-03-08,138.06,-0.29,-0.209613%,138.85,136.42,139.65,"34,331,093","4,749,847,651.347400",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-03-01,138.35,1.75,+1.281113%,136.35,135.39,138.61,"32,106,271","4,392,373,175.213600",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-02-22,136.6,0.22,+0.161314%,136.14,134.2688,136.73,"23,915,039","3,247,559,995.911900",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-02-15,136.38,3.98,+3.006042%,132.31,131.26,136.41,"29,702,610","3,982,598,580.157700",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-02-08,132.4,-1.8,-1.341282%,133.96,131.53,134.15,"29,797,268","3,950,885,104.589100",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-02-01,134.2,5.97,+4.655697%,127.81,127.29,135.19,"47,769,617","6,312,483,150.298800",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-01-25,128.23,-2.46,-1.882317%,128.2,125.0,129.5009,"37,339,141","4,779,113,089.539500",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-01-18,130.69,0.94,+0.724470%,128.74,127.4628,131.18,"37,057,944","4,784,107,749.729200",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-01-11,129.75,1.92,+1.501995%,127.63,126.797,130.5,"36,684,833","4,726,727,318.077600",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2019-01-04,127.83,0.56,+0.440009%,128.18,125.36,129.55,"32,528,212","4,147,577,088.340800",2018-12-31,20394000000,9279000000,6961000000,13433000000,3372000000,3042000000,3224000000,3122000000,5991000000,-782000000,4154000000,250000000,64000000,80000000,-1233000000,3042000000,3042000000,1656000000,2533000000,2228000000,1890000000,-720000000,-6389000000,2083000000,6244000000,629000000,1735000000,-2411000000,-3339000000,133000000,-145000000,-1683000000,1318000000,-145000000,2051000000,152954000000,47611000000,3649000000,93202000000,59752000000,7506000000,818000000,3120000000,106216000000,34285000000,30453000000,11305000000,18107000000,31230000000,2796000000,-15222000000,17035000000,46033000000,-18312000000,1580000000,14098000000,27684000000,8599000000,28434000000,3120000000,106216000000,-34362000000,4182000000,106921000000,27684000000,26782000000,61972000000,152954000000,19687000000
2018-12-28,127.27,-0.82,-0.640175%,127.3,121.0,128.75,"33,241,216","4,165,502,317.021000",2018-09-30,20348000000,9265000000,6589000000,13759000000,4666000000,3934000000,2508000000,4423000000,5543000000,172000000,4494000000,243000000,1214000000,489000000,-1337000000,3934000000,3934000000,-2785000000,-211000000,-4269000000,-665000000,-817000000,-3477000000,-1474000000,6272000000,-637000000,1731000000,-2415000000,-153000000,-286000000,-51000000,1792000000,819000000,-51000000,-1513000000,155703000000,48637000000,5104000000,91077000000,64626000000,7711000000,1096000000,3120000000,107617000000,34154000000,30702000000,11840000000,16056000000,27437000000,1773000000,-14647000000,16629000000,47194000000,-14713000000,3308000000,14048000000,29480000000,8678000000,25664000000,3120000000,107617000000,-31464000000,4465000000,108509000000,29480000000,26449000000,63640000000,155703000000,19364000000
2018-12-21,128.09,-4.91,-3.691729%,128.32,126.76,132.8,"119,147,843","15,396,277,910.816300",2018-09-30,20348000000,9265000000,6589000000,13759000000,4666000000,3934000000,2508000000,4423000000,5543000000,172000000,4494000000,243000000,1214000000,489000000,-1337000000,3934000000,3934000000,-2785000000,-211000000,-4269000000,-665000000,-817000000,-3477000000,-1474000000,6272000000,-637000000,1731000000,-2415000000,-153000000,-286000000,-51000000,1792000000,819000000,-51000000,-1513000000,155703000000,48637000000,5104000000,91077000000,64626000000,7711000000,1096000000,3120000000,107617000000,34154000000,30702000000,11840000000,16056000000,27437000000,1773000000,-14647000000,16629000000,47194000000,-14713000000,3308000000,14048000000,29480000000,8678000000,25664000000,3120000000,107617000000,-31464000000,4465000000,108509000000,29480000000,26449000000,63640000000,155703000000,19364000000
2018-12-14,133.0,-12.43,-8.547067%,145.39,130.2,148.5899,"89,723,498","12,468,997,914.859300",2018-09-30,20348000000,9265000000,6589000000,13759000000,4666000000,3934000000,2508000000,4423000000,5543000000,172000000,4494000000,243000000,1214000000,489000000,-1337000000,3934000000,3934000000,-2785000000,-211000000,-4269000000,-665000000,-817000000,-3477000000,-1474000000,6272000000,-637000000,1731000000,-2415000000,-153000000,-286000000,-51000000,1792000000,819000000,-51000000,-1513000000,155703000000,48637000000,5104000000,91077000000,64626000000,7711000000,1096000000,3120000000,107617000000,34154000000,30702000000,11840000000,16056000000,27437000000,1773000000,-14647000000,16629000000,47194000000,-14713000000,3308000000,14048000000,29480000000,8678000000,25664000000,3120000000,107617000000,-31464000000,4465000000,108509000000,29480000000,26449000000,63640000000,155703000000,19364000000
2018-12-07,145.43,-1.47,-1.000681%,145.57,142.79,148.99,"39,646,718","5,777,541,799.004200",2018-09-30,20348000000,9265000000,6589000000,13759000000,4666000000,3934000000,2508000000,4423000000,5543000000,172000000,4494000000,243000000,1214000000,489000000,-1337000000,3934000000,3934000000,-2785000000,-211000000,-4269000000,-665000000,-817000000,-3477000000,-1474000000,6272000000,-637000000,1731000000,-2415000000,-153000000,-286000000,-51000000,1792000000,819000000,-51000000,-1513000000,155703000000,48637000000,5104000000,91077000000,64626000000,7711000000,1096000000,3120000000,107617000000,34154000000,30702000000,11840000000,16056000000,27437000000,1773000000,-14647000000,16629000000,47194000000,-14713000000,3308000000,14048000000,29480000000,8678000000,25664000000,3120000000,107617000000,-31464000000,4465000000,108509000000,29480000000,26449000000,63640000000,155703000000,19364000000
2018-11-30,146.9,4.67,+3.283414%,142.0,139.66,147.2,"41,382,032","5,979,644,786.715800",2018-09-30,20348000000,9265000000,6589000000,13759000000,4666000000,3934000000,2508000000,4423000000,5543000000,172000000,4494000000,243000000,1214000000,489000000,-1337000000,3934000000,3934000000,-2785000000,-211000000,-4269000000,-665000000,-817000000,-3477000000,-1474000000,6272000000,-637000000,1731000000,-2415000000,-153000000,-286000000,-51000000,1792000000,819000000,-51000000,-1513000000,155703000000,48637000000,5104000000,91077000000,64626000000,7711000000,1096000000,3120000000,107617000000,34154000000,30702000000,11840000000,16056000000,27437000000,1773000000,-14647000000,16629000000,47194000000,-14713000000,3308000000,14048000000,29480000000,8678000000,25664000000,3120000000,107617000000,-31464000000,4465000000,108509000000,29480000000,26449000000,63640000000,155703000000,19364000000
