Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,preferredStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2019-03-01,149.47,3.6,+2.467951%,146.91,145.02,149.93,"40,062,363","5,902,219,323.720500",2018-12-31,5506000000,1789000000,173000000,5506000000,3775000000,2977000000,3630000000,1630000000,3717000000,159000000,145000000,653000000,-94000000,2977000000,2977000000,87000000,1694000000,-70000000,-89000000,-3018000000,-101000000,206000000,3294000000,-1489000000,1615000000,-572000000,-2345000000,-200000000,248000000,157000000,-1751000000,138000000,71655000000,27301000000,2333000000,37560000000,73746000000,4835000000,6118000000,11908000000,7538000000,15149000000,2370000000,9785000000,13389000000,3890000000,34370000000,2437000000,20107000000,4132000000,-19283000000,3461000000,4528000000,16633000000,3381000000,10928000000,11908000000,2529000000,51548000000,2703000000,24171000000,16540000000,71655000000,13246000000
2019-02-22,145.87,0.96,+0.662480%,144.42,143.18,146.2836,"31,944,563","4,622,270,130.545100",2018-12-31,5506000000,1789000000,173000000,5506000000,3775000000,2977000000,3630000000,1630000000,3717000000,159000000,145000000,653000000,-94000000,2977000000,2977000000,87000000,1694000000,-70000000,-89000000,-3018000000,-101000000,206000000,3294000000,-1489000000,1615000000,-572000000,-2345000000,-200000000,248000000,157000000,-1751000000,138000000,71655000000,27301000000,2333000000,37560000000,73746000000,4835000000,6118000000,11908000000,7538000000,15149000000,2370000000,9785000000,13389000000,3890000000,34370000000,2437000000,20107000000,4132000000,-19283000000,3461000000,4528000000,16633000000,3381000000,10928000000,11908000000,2529000000,51548000000,2703000000,24171000000,16540000000,71655000000,13246000000
2019-02-15,144.91,4.53,+3.226955%,141.26,140.45,144.91,"33,426,074","4,774,748,986.328000",2018-12-31,5506000000,1789000000,173000000,5506000000,3775000000,2977000000,3630000000,1630000000,3717000000,159000000,145000000,653000000,-94000000,2977000000,2977000000,87000000,1694000000,-70000000,-89000000,-3018000000,-101000000,206000000,3294000000,-1489000000,1615000000,-572000000,-2345000000,-200000000,248000000,157000000,-1751000000,138000000,71655000000,27301000000,2333000000,37560000000,73746000000,4835000000,6118000000,11908000000,7538000000,15149000000,2370000000,9785000000,13389000000,3890000000,34370000000,2437000000,20107000000,4132000000,-19283000000,3461000000,4528000000,16633000000,3381000000,10928000000,11908000000,2529000000,51548000000,2703000000,24171000000,16540000000,71655000000,13246000000
2019-02-08,140.38,0.23,+0.164110%,139.79,138.52,142.945,"43,111,860","6,075,500,882.672700",2018-12-31,5506000000,1789000000,173000000,5506000000,3775000000,2977000000,3630000000,1630000000,3717000000,159000000,145000000,653000000,-94000000,2977000000,2977000000,87000000,1694000000,-70000000,-89000000,-3018000000,-101000000,206000000,3294000000,-1489000000,1615000000,-572000000,-2345000000,-200000000,248000000,157000000,-1751000000,138000000,71655000000,27301000000,2333000000,37560000000,73746000000,4835000000,6118000000,11908000000,7538000000,15149000000,2370000000,9785000000,13389000000,3890000000,34370000000,2437000000,20107000000,4132000000,-19283000000,3461000000,4528000000,16633000000,3381000000,10928000000,11908000000,2529000000,51548000000,2703000000,24171000000,16540000000,71655000000,13246000000
2019-02-01,140.15,1.48,+1.067282%,137.51,133.3,140.35,"58,736,979","8,000,905,870.090100",2018-12-31,5506000000,1789000000,173000000,5506000000,3775000000,2977000000,3630000000,1630000000,3717000000,159000000,145000000,653000000,-94000000,2977000000,2977000000,87000000,1694000000,-70000000,-89000000,-3018000000,-101000000,206000000,3294000000,-1489000000,1615000000,-572000000,-2345000000,-200000000,248000000,157000000,-1751000000,138000000,71655000000,27301000000,2333000000,37560000000,73746000000,4835000000,6118000000,11908000000,7538000000,15149000000,2370000000,9785000000,13389000000,3890000000,34370000000,2437000000,20107000000,4132000000,-19283000000,3461000000,4528000000,16633000000,3381000000,10928000000,11908000000,2529000000,51548000000,2703000000,24171000000,16540000000,71655000000,13246000000
2019-01-25,138.67,0.17,+0.122744%,137.9,136.1478,139.9,"28,252,744","3,901,190,772.387300",2018-12-31,5506000000,1789000000,173000000,5506000000,3775000000,2977000000,3630000000,1630000000,3717000000,159000000,145000000,653000000,-94000000,2977000000,2977000000,87000000,1694000000,-70000000,-89000000,-3018000000,-101000000,206000000,3294000000,-1489000000,1615000000,-572000000,-2345000000,-200000000,248000000,157000000,-1751000000,138000000,71655000000,27301000000,2333000000,37560000000,73746000000,4835000000,6118000000,11908000000,7538000000,15149000000,2370000000,9785000000,13389000000,3890000000,34370000000,2437000000,20107000000,4132000000,-19283000000,3461000000,4528000000,16633000000,3381000000,10928000000,11908000000,2529000000,51548000000,2703000000,24171000000,16540000000,71655000000,13246000000
2019-01-18,138.5,0.44,+0.318702%,136.99,135.25,138.87,"39,647,981","5,451,820,853.805000",2018-12-31,5506000000,1789000000,173000000,5506000000,3775000000,2977000000,3630000000,1630000000,3717000000,159000000,145000000,653000000,-94000000,2977000000,2977000000,87000000,1694000000,-70000000,-89000000,-3018000000,-101000000,206000000,3294000000,-1489000000,1615000000,-572000000,-2345000000,-200000000,248000000,157000000,-1751000000,138000000,71655000000,27301000000,2333000000,37560000000,73746000000,4835000000,6118000000,11908000000,7538000000,15149000000,2370000000,9785000000,13389000000,3890000000,34370000000,2437000000,20107000000,4132000000,-19283000000,3461000000,4528000000,16633000000,3381000000,10928000000,11908000000,2529000000,51548000000,2703000000,24171000000,16540000000,71655000000,13246000000
2019-01-11,138.06,4.41,+3.299663%,134.45,134.04,139.48,"50,533,941","6,947,376,601.464700",2018-12-31,5506000000,1789000000,173000000,5506000000,3775000000,2977000000,3630000000,1630000000,3717000000,159000000,145000000,653000000,-94000000,2977000000,2977000000,87000000,1694000000,-70000000,-89000000,-3018000000,-101000000,206000000,3294000000,-1489000000,1615000000,-572000000,-2345000000,-200000000,248000000,157000000,-1751000000,138000000,71655000000,27301000000,2333000000,37560000000,73746000000,4835000000,6118000000,11908000000,7538000000,15149000000,2370000000,9785000000,13389000000,3890000000,34370000000,2437000000,20107000000,4132000000,-19283000000,3461000000,4528000000,16633000000,3381000000,10928000000,11908000000,2529000000,51548000000,2703000000,24171000000,16540000000,71655000000,13246000000
2019-01-04,133.65,2.71,+2.069650%,131.68,127.88,134.5886,"37,258,079","4,905,453,683.210000",2018-12-31,5506000000,1789000000,173000000,5506000000,3775000000,2977000000,3630000000,1630000000,3717000000,159000000,145000000,653000000,-94000000,2977000000,2977000000,87000000,1694000000,-70000000,-89000000,-3018000000,-101000000,206000000,3294000000,-1489000000,1615000000,-572000000,-2345000000,-200000000,248000000,157000000,-1751000000,138000000,71655000000,27301000000,2333000000,37560000000,73746000000,4835000000,6118000000,11908000000,7538000000,15149000000,2370000000,9785000000,13389000000,3890000000,34370000000,2437000000,20107000000,4132000000,-19283000000,3461000000,4528000000,16633000000,3381000000,10928000000,11908000000,2529000000,51548000000,2703000000,24171000000,16540000000,71655000000,13246000000
2018-12-28,130.94,6.68,+5.375825%,122.08,121.6,133.62,"40,381,912","5,158,202,292.147400",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-12-21,124.26,-10.83,-8.016878%,134.21,122.9501,135.87,"81,917,815","10,614,020,895.823600",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-12-14,135.09,-2.02,-1.473270%,136.25,134.55,140.88,"56,729,912","7,790,374,961.015900",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-12-07,137.11,-4.6,-3.246066%,145.0,133.48,145.72,"55,672,075","7,796,419,763.178700",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-11-30,141.71,8.84,+6.653120%,134.6,134.12,142.26,"48,402,254","6,710,672,826.003600",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-11-23,132.87,-7.31,-5.214724%,140.47,129.54,140.57,"40,065,841","5,376,761,217.613600",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-11-16,140.18,-3.75,-2.605433%,143.42,137.93,143.64,"41,428,994","5,810,238,675.242400",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-11-09,143.93,4.15,+2.968951%,139.8,138.07,145.46,"45,782,042","6,556,110,849.620500",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-11-02,139.78,2.04,+1.481051%,139.61,129.79,141.51,"74,168,102","10,184,703,301.796200",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-10-26,137.74,-2.34,-1.670474%,140.97,132.5,141.54,"57,706,026","7,961,716,801.692600",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-10-19,140.08,0.02,+0.014280%,139.9,137.22,142.86,"47,102,591","6,614,340,789.118700",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
2018-10-12,140.06,-5.3,-3.646120%,145.01,132.26,145.01,"66,536,242","9,238,359,579.263300",2018-09-30,5434000000,2028000000,188000000,5434000000,3688000000,2845000000,3538000000,1865000000,3406000000,163000000,150000000,693000000,125000000,2845000000,2845000000,-1584000000,263000000,-1779000000,-89000000,-2046000000,-4000000,-331000000,3494000000,4273000000,-3826000000,-483000000,-1559000000,12000000,-89000000,195000000,28000000,-343000000,69225000000,27558000000,2226000000,35219000000,34006000000,4618000000,5568000000,11318000000,7284000000,15194000000,1566000000,9653000000,11305000000,2168000000,540000000,2472000000,18216000000,4082000000,-14216000000,3547000000,2790000000,16630000000,3569000000,5470000000,11318000000,1703000000,51009000000,2666000000,23914000000,16678000000,69225000000,13200000000
