Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2016-06-03,78.68,1.68,+2.181818%,76.94,76.65,79.5,"15,431,169","1,205,504,796.082100",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-05-27,77.0,-0.22,-0.284900%,77.02,76.4,77.92,"19,128,323","1,475,280,926.581400",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-05-20,77.22,-1.39,-1.768223%,78.41,75.735,79.23,"27,993,953","2,160,501,951.280200",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-05-13,78.61,-0.82,-1.032356%,79.5,78.55,81.305,"22,472,048","1,801,875,759.734900",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-05-06,79.43,0.15,+0.189203%,79.1,78.24,81.92,"25,967,665","2,080,505,750.298800",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-04-29,79.28,-0.86,-1.073122%,80.02,78.28,81.97,"18,244,827","1,466,105,095.457900",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-04-22,80.14,-1.3,-1.596267%,81.18,79.72,82.18,"19,568,003","1,585,895,846.723600",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-04-15,81.44,0.07,+0.086027%,81.72,80.755,82.14,"19,265,336","1,566,541,050.655400",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-04-08,81.37,-5.33,-6.147636%,86.64,81.18,86.79,"32,391,059","2,704,621,178.835300",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-04-01,86.7,4.37,+5.307907%,82.33,81.9419,86.84,"17,691,890","1,493,383,293.484600",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-03-25,82.33,-1.61,-1.918037%,83.86,81.72,84.0553,"9,450,550","782,683,932.231400",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-03-18,83.94,2.53,+3.107726%,81.12,80.9,84.58,"20,378,909","1,688,782,157.208300",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-03-11,81.41,1.96,+2.466960%,78.88,78.61,83.1,"18,713,042","1,510,987,783.269500",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-03-04,79.45,-0.12,-0.150811%,79.35,78.33,80.55,"16,275,110","1,294,591,302.668700",2016-02-29,30184000000,6084000000,21875000000,7944000000,1373000000,930000000,1233000000,2000000,5946000000,-487000000,1921000000,0,140000000,301000000,0,923000000,930000000,-476000000,-281000000,24000000,-31000000,-1006000000,-16000000,1066000000,2353000000,591000000,442000000,-394000000,-565000000,753000000,0,92000000,317000000,1016000000,66385000000,26918000000,1000000000,36467000000,29506000000,3107000000,5050000000,12000000,24479000000,4114000000,15796000000,31455000000,3586000000,16272000000,1052000000,-1869000000,14552000000,20378000000,29506000000,6733000000,12974000000,9025000000,15220000000,12000000,26348000000,-5026000000,31455000000,46007000000,12974000000,4114000000,20195000000,10041000000,66385000000,3586000000
2016-02-26,79.57,2.0,+2.578316%,78.4,77.695,80.05,"18,641,531","1,470,286,523.658100",2015-11-30,29033000000,6034000000,21531000000,7502000000,1422000000,1110000000,1273000000,7000000,6034000000,-46000000,1468000000,0,138000000,167000000,0,1106000000,1110000000,709000000,-271000000,15000000,11000000,-853000000,-13000000,-392000000,732000000,8000000,382000000,-393000000,-458000000,-1306000000,0,-12000000,340000000,-430000000,68657000000,28235000000,956000000,37503000000,30709000000,3313000000,4886000000,12000000,25806000000,4122000000,16195000000,33548000000,2570000000,16874000000,1083000000,-660000000,14878000000,20231000000,30709000000,6821000000,13194000000,9884000000,15791000000,12000000,25806000000,-4446000000,33548000000,48426000000,13194000000,4122000000,20629000000,9997000000,68657000000,2570000000
2016-02-19,77.57,0.49,+0.635703%,78.2,75.95,78.24,"17,210,374","1,326,701,442.207600",2015-11-30,29033000000,6034000000,21531000000,7502000000,1422000000,1110000000,1273000000,7000000,6034000000,-46000000,1468000000,0,138000000,167000000,0,1106000000,1110000000,709000000,-271000000,15000000,11000000,-853000000,-13000000,-392000000,732000000,8000000,382000000,-393000000,-458000000,-1306000000,0,-12000000,340000000,-430000000,68657000000,28235000000,956000000,37503000000,30709000000,3313000000,4886000000,12000000,25806000000,4122000000,16195000000,33548000000,2570000000,16874000000,1083000000,-660000000,14878000000,20231000000,30709000000,6821000000,13194000000,9884000000,15791000000,12000000,25806000000,-4446000000,33548000000,48426000000,13194000000,4122000000,20629000000,9997000000,68657000000,2570000000
2016-02-12,77.08,1.88,+2.500000%,74.18,71.5,77.505,"29,614,154","2,209,761,494.634400",2015-11-30,29033000000,6034000000,21531000000,7502000000,1422000000,1110000000,1273000000,7000000,6034000000,-46000000,1468000000,0,138000000,167000000,0,1106000000,1110000000,709000000,-271000000,15000000,11000000,-853000000,-13000000,-392000000,732000000,8000000,382000000,-393000000,-458000000,-1306000000,0,-12000000,340000000,-430000000,68657000000,28235000000,956000000,37503000000,30709000000,3313000000,4886000000,12000000,25806000000,4122000000,16195000000,33548000000,2570000000,16874000000,1083000000,-660000000,14878000000,20231000000,30709000000,6821000000,13194000000,9884000000,15791000000,12000000,25806000000,-4446000000,33548000000,48426000000,13194000000,4122000000,20629000000,9997000000,68657000000,2570000000
2016-02-05,75.2,-4.52,-5.669844%,78.89,74.79,80.71,"25,387,690","1,962,181,332.119600",2015-11-30,29033000000,6034000000,21531000000,7502000000,1422000000,1110000000,1273000000,7000000,6034000000,-46000000,1468000000,0,138000000,167000000,0,1106000000,1110000000,709000000,-271000000,15000000,11000000,-853000000,-13000000,-392000000,732000000,8000000,382000000,-393000000,-458000000,-1306000000,0,-12000000,340000000,-430000000,68657000000,28235000000,956000000,37503000000,30709000000,3313000000,4886000000,12000000,25806000000,4122000000,16195000000,33548000000,2570000000,16874000000,1083000000,-660000000,14878000000,20231000000,30709000000,6821000000,13194000000,9884000000,15791000000,12000000,25806000000,-4446000000,33548000000,48426000000,13194000000,4122000000,20629000000,9997000000,68657000000,2570000000
2016-01-29,79.72,-1.12,-1.385453%,80.62,76.62,80.94,"19,782,239","1,560,378,557.470900",2015-11-30,29033000000,6034000000,21531000000,7502000000,1422000000,1110000000,1273000000,7000000,6034000000,-46000000,1468000000,0,138000000,167000000,0,1106000000,1110000000,709000000,-271000000,15000000,11000000,-853000000,-13000000,-392000000,732000000,8000000,382000000,-393000000,-458000000,-1306000000,0,-12000000,340000000,-430000000,68657000000,28235000000,956000000,37503000000,30709000000,3313000000,4886000000,12000000,25806000000,4122000000,16195000000,33548000000,2570000000,16874000000,1083000000,-660000000,14878000000,20231000000,30709000000,6821000000,13194000000,9884000000,15791000000,12000000,25806000000,-4446000000,33548000000,48426000000,13194000000,4122000000,20629000000,9997000000,68657000000,2570000000
2016-01-22,80.84,0.91,+1.138496%,80.92,77.0,81.64,"19,577,193","1,563,715,010.488300",2015-11-30,29033000000,6034000000,21531000000,7502000000,1422000000,1110000000,1273000000,7000000,6034000000,-46000000,1468000000,0,138000000,167000000,0,1106000000,1110000000,709000000,-271000000,15000000,11000000,-853000000,-13000000,-392000000,732000000,8000000,382000000,-393000000,-458000000,-1306000000,0,-12000000,340000000,-430000000,68657000000,28235000000,956000000,37503000000,30709000000,3313000000,4886000000,12000000,25806000000,4122000000,16195000000,33548000000,2570000000,16874000000,1083000000,-660000000,14878000000,20231000000,30709000000,6821000000,13194000000,9884000000,15791000000,12000000,25806000000,-4446000000,33548000000,48426000000,13194000000,4122000000,20629000000,9997000000,68657000000,2570000000
2016-01-15,79.93,-1.12,-1.381863%,81.77,78.95,82.7399,"28,081,081","2,269,381,805.906200",2015-11-30,29033000000,6034000000,21531000000,7502000000,1422000000,1110000000,1273000000,7000000,6034000000,-46000000,1468000000,0,138000000,167000000,0,1106000000,1110000000,709000000,-271000000,15000000,11000000,-853000000,-13000000,-392000000,732000000,8000000,382000000,-393000000,-458000000,-1306000000,0,-12000000,340000000,-430000000,68657000000,28235000000,956000000,37503000000,30709000000,3313000000,4886000000,12000000,25806000000,4122000000,16195000000,33548000000,2570000000,16874000000,1083000000,-660000000,14878000000,20231000000,30709000000,6821000000,13194000000,9884000000,15791000000,12000000,25806000000,-4446000000,33548000000,48426000000,13194000000,4122000000,20629000000,9997000000,68657000000,2570000000
