Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,operatingCashflow,depreciation,dividendPayout,capitalExpenditures,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation
2016-05-06,51.12,0.18,+0.353357%,51.22,50.2,51.45,"53,609,468","2,727,521,310.651900",2016-03-31,32171000000,11617000000,12612000000,19559000000,7954000000,4310000000,6766000000,120000000,7600000000,7942000000,1188000000,2336000000,0,4430000000,4310000000,-3436000000,-49000000,-2607000000,108000000,7419000000,4017000000,-2302000000,3387000000,244587000000,95046000000,4142000000,224484000000,18641000000,45568000000,8929000000,424000000,13253000000,41989000000,25364000000,137961000000,5846000000,33312000000,6265000000,1052000000,83011000000,23615000000,821000000,-101769000000,12485000000,103615000000,1142000000,18118000000,424000000,13253000000,-7279000000,16730000000,220972000000,103615000000,41989000000,191172000000,11191000000,244587000000,5846000000,-139658000000
2016-04-29,50.94,0.39,+0.771513%,50.53,50.275,51.8099,"66,256,659","3,377,002,518.799900",2016-03-31,32171000000,11617000000,12612000000,19559000000,7954000000,4310000000,6766000000,120000000,7600000000,7942000000,1188000000,2336000000,0,4430000000,4310000000,-3436000000,-49000000,-2607000000,108000000,7419000000,4017000000,-2302000000,3387000000,244587000000,95046000000,4142000000,224484000000,18641000000,45568000000,8929000000,424000000,13253000000,41989000000,25364000000,137961000000,5846000000,33312000000,6265000000,1052000000,83011000000,23615000000,821000000,-101769000000,12485000000,103615000000,1142000000,18118000000,424000000,13253000000,-7279000000,16730000000,220972000000,103615000000,41989000000,191172000000,11191000000,244587000000,5846000000,-139658000000
2016-04-22,50.55,-0.8,-1.557936%,51.37,49.47,52.22,"91,124,380","4,639,671,260.544100",2016-03-31,32171000000,11617000000,12612000000,19559000000,7954000000,4310000000,6766000000,120000000,7600000000,7942000000,1188000000,2336000000,0,4430000000,4310000000,-3436000000,-49000000,-2607000000,108000000,7419000000,4017000000,-2302000000,3387000000,244587000000,95046000000,4142000000,224484000000,18641000000,45568000000,8929000000,424000000,13253000000,41989000000,25364000000,137961000000,5846000000,33312000000,6265000000,1052000000,83011000000,23615000000,821000000,-101769000000,12485000000,103615000000,1142000000,18118000000,424000000,13253000000,-7279000000,16730000000,220972000000,103615000000,41989000000,191172000000,11191000000,244587000000,5846000000,-139658000000
2016-04-15,51.35,-0.83,-1.590648%,52.36,50.84,52.4,"69,008,998","3,556,391,360.165600",2016-03-31,32171000000,11617000000,12612000000,19559000000,7954000000,4310000000,6766000000,120000000,7600000000,7942000000,1188000000,2336000000,0,4430000000,4310000000,-3436000000,-49000000,-2607000000,108000000,7419000000,4017000000,-2302000000,3387000000,244587000000,95046000000,4142000000,224484000000,18641000000,45568000000,8929000000,424000000,13253000000,41989000000,25364000000,137961000000,5846000000,33312000000,6265000000,1052000000,83011000000,23615000000,821000000,-101769000000,12485000000,103615000000,1142000000,18118000000,424000000,13253000000,-7279000000,16730000000,220972000000,103615000000,41989000000,191172000000,11191000000,244587000000,5846000000,-139658000000
2016-04-08,52.18,-1.83,-3.388261%,54.03,51.77,54.49,"72,649,555","3,853,224,815.317100",2016-03-31,32171000000,11617000000,12612000000,19559000000,7954000000,4310000000,6766000000,120000000,7600000000,7942000000,1188000000,2336000000,0,4430000000,4310000000,-3436000000,-49000000,-2607000000,108000000,7419000000,4017000000,-2302000000,3387000000,244587000000,95046000000,4142000000,224484000000,18641000000,45568000000,8929000000,424000000,13253000000,41989000000,25364000000,137961000000,5846000000,33312000000,6265000000,1052000000,83011000000,23615000000,821000000,-101769000000,12485000000,103615000000,1142000000,18118000000,424000000,13253000000,-7279000000,16730000000,220972000000,103615000000,41989000000,191172000000,11191000000,244587000000,5846000000,-139658000000
2016-04-01,54.01,0.45,+0.840179%,53.56,53.1,54.37,"60,061,520","3,235,330,112.583000",2016-03-31,32171000000,11617000000,12612000000,19559000000,7954000000,4310000000,6766000000,120000000,7600000000,7942000000,1188000000,2336000000,0,4430000000,4310000000,-3436000000,-49000000,-2607000000,108000000,7419000000,4017000000,-2302000000,3387000000,244587000000,95046000000,4142000000,224484000000,18641000000,45568000000,8929000000,424000000,13253000000,41989000000,25364000000,137961000000,5846000000,33312000000,6265000000,1052000000,83011000000,23615000000,821000000,-101769000000,12485000000,103615000000,1142000000,18118000000,424000000,13253000000,-7279000000,16730000000,220972000000,103615000000,41989000000,191172000000,11191000000,244587000000,5846000000,-139658000000
2016-03-25,53.56,0.32,+0.601052%,53.19,52.66,53.62,"46,343,617","2,467,204,784.445700",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-03-18,53.24,0.71,+1.351609%,52.55,52.23,53.85,"74,502,429","3,958,991,266.774700",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-03-11,52.53,0.72,+1.389693%,51.53,51.4,52.96,"75,015,595","3,926,107,454.677800",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-03-04,51.81,0.79,+1.548412%,50.86,50.685,52.22,"72,142,781","3,717,053,650.020200",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-02-26,51.02,0.16,+0.314589%,51.02,50.17,51.34,"60,665,658","3,087,477,322.134900",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-02-19,50.86,0.75,+1.496707%,50.24,49.58,51.1,"66,874,366","3,378,202,307.441600",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-02-12,50.11,-0.86,-1.687267%,50.6,49.265,50.8,"119,837,066","5,987,294,295.568400",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-02-05,50.97,1.0,+2.001201%,49.94,49.42,51.2,"115,837,923","5,840,758,133.573500",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-01-29,49.97,2.93,+6.228741%,47.08,46.54,49.99,"129,883,220","6,318,083,899.895100",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-01-22,47.04,2.61,+5.874409%,44.74,43.79,47.12,"103,084,214","4,677,248,873.670000",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-01-15,44.43,-0.4,-0.892260%,45.11,43.86,45.27,"95,069,142","4,240,860,009.098100",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-01-08,44.83,-1.39,-3.007356%,45.67,44.7,46.55,"88,409,534","4,029,083,911.586700",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2016-01-01,46.22,-0.49,-1.049026%,46.62,46.205,47.23,"34,384,196","1,605,404,992.467300",2015-12-31,34254000000,101070000000,14707000000,79063000000,30550000000,5391000000,8578000000,122000000,5764000000,9744000000,1357000000,3065000000,-2310000000,18375000000,5391000000,-30043000000,1171000000,-15112000000,1634000000,38930000000,16017000000,-8538000000,17775000000,244640000000,94913000000,2751000000,226798000000,16428000000,45484000000,9201000000,424000000,11246000000,42557000000,25331000000,138819000000,4470000000,35052000000,6489000000,978000000,83541000000,22280000000,796000000,-103816000000,13457000000,103705000000,1252000000,19362000000,424000000,11246000000,-7416000000,17779000000,222360000000,103705000000,42557000000,191746000000,11196000000,244640000000,4820000000,-136622000000
2015-12-25,46.71,1.15,+2.524144%,45.73,45.52,47.15,"38,507,504","1,784,645,915.068200",2015-09-30,33158000000,12318000000,13305000000,19853000000,7568000000,4038000000,6366000000,133000000,8309000000,7535000000,1202000000,2195000000,0,4171000000,4038000000,-24596000000,0,-10553000000,1899000000,28426000000,0,-6373000000,12540000000,242073000000,94653000000,3163000000,227531000000,13138000000,42896000000,9507000000,424000000,8156000000,45083000000,25124000000,137743000000,3875000000,34492000000,7264000000,978000000,82562000000,21768000000,779000000,-106639000000,13105000000,105060000000,1319000000,17721000000,424000000,8156000000,-7604000000,17187000000,220305000000,105060000000,45083000000,193039000000,11184000000,242073000000,4181000000,-134112000000
