Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-10-06,117.03,-0.47,-0.400000%,116.42,115.533,118.69,"20,625,474","2,426,920,242.848500",2017-09-30,36205000000,9799000000,23713000000,12492000000,2693000000,1952000000,2658000000,34000000,4451000000,2693000000,5109000000,35000000,239000000,672000000,0,1986000000,1952000000,-916000000,2333000000,-910000000,-2597000000,1857000000,5370000000,469000000,5109000000,-2057000000,370000000,436000000,-1581000000,3224000000,-613000000,1879000000,255160000000,2859000000,107249000000,146713000000,38268000000,6119000000,1832000000,173035000000,27513000000,4531000000,47326000000,6641000000,28223000000,7897000000,-3662000000,179020000000,29398000000,35418000000,142182000000,13000000,14124000000,33983000000,5761000000,27009000000,1832000000,173035000000,-41237000000,6793000000,225762000000,34075000000,72343000000,16745000000,255160000000,6654000000
2017-09-29,117.5,0.21,+0.179043%,117.23,116.73,118.33,"24,605,651","2,893,686,191.838900",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-09-22,117.29,2.66,+2.320509%,114.42,114.32,117.83,"26,162,357","3,042,066,817.047500",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-09-15,114.63,3.85,+3.475357%,111.83,111.52,115.3379,"31,179,565","3,542,244,097.725000",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-09-08,110.78,2.02,+1.857300%,109.36,108.7,112.87,"24,063,564","2,672,817,241.360600",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-09-01,108.76,0.53,+0.489698%,108.54,107.04,109.16,"19,206,739","2,071,994,623.165000",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-08-25,108.23,1.75,+1.643501%,106.48,105.3,108.71,"22,820,910","2,439,478,429.209500",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-08-18,106.48,-2.75,-2.517623%,109.26,105.5,109.82,"25,121,178","2,695,925,800.454100",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-08-11,109.23,-0.88,-0.799201%,109.81,109.13,111.44,"21,170,504","2,334,434,198.815700",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-08-04,110.11,1.99,+1.840548%,108.39,108.15,111.195,"32,185,338","3,541,064,171.624200",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-07-28,108.12,4.87,+4.716707%,103.18,102.92,109.13,"30,756,589","3,250,719,957.504400",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-07-21,103.25,-1.19,-1.139410%,104.32,103.15,105.37,"25,515,806","2,656,650,302.321100",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-07-14,104.44,0.95,+0.917963%,103.44,102.55,104.75,"21,012,928","2,178,102,980.101400",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-07-07,103.49,-0.84,-0.805138%,104.24,102.81,106.96,"20,443,513","2,136,488,907.353500",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-06-30,104.33,-0.67,-0.638095%,105.03,103.89,105.19,"21,720,697","2,268,124,371.032200",2017-06-30,34480000000,9492000000,22987000000,11493000000,2001000000,1450000000,1953000000,16000000,4056000000,2001000000,5311000000,48000000,125000000,487000000,0,1466000000,1450000000,-2807000000,436000000,-2412000000,-4451000000,-2222000000,5036000000,-232000000,5311000000,-2073000000,34000000,704000000,-1565000000,3224000000,56000000,-2221000000,254599000000,2608000000,107211000000,146203000000,37965000000,5789000000,1832000000,173116000000,28106000000,4543000000,49797000000,4762000000,27956000000,8782000000,-3844000000,181969000000,26626000000,34109000000,141660000000,13000000,13168000000,33989000000,6075000000,26382000000,1832000000,173116000000,-41569000000,7352000000,227973000000,34082000000,72047000000,16668000000,254599000000,4775000000
2017-06-23,105.0,-3.35,-3.091832%,108.31,103.92,108.38,"26,709,147","2,820,430,093.709300",2017-03-31,33421000000,8079000000,22162000000,11259000000,3180000000,2682000000,3129000000,17000000,3741000000,3180000000,4194000000,51000000,144000000,430000000,0,2699000000,2682000000,-1239000000,2087000000,-900000000,-2684000000,-44000000,3879000000,-989000000,4194000000,-2029000000,245000000,550000000,-2045000000,3315000000,20000000,-5000000,259111000000,2899000000,111321000000,146592000000,38791000000,5637000000,1832000000,173698000000,28660000000,4543000000,49247000000,6983000000,28426000000,8297000000,-3966000000,184648000000,29568000000,33372000000,142049000000,11000000,13754000000,36864000000,5921000000,27274000000,1832000000,173698000000,-41603000000,6980000000,229543000000,36959000000,75750000000,16631000000,259111000000,6994000000
2017-06-16,108.35,1.95,+1.832707%,107.42,105.74,108.49,"38,068,008","4,088,453,620.543400",2017-03-31,33421000000,8079000000,22162000000,11259000000,3180000000,2682000000,3129000000,17000000,3741000000,3180000000,4194000000,51000000,144000000,430000000,0,2699000000,2682000000,-1239000000,2087000000,-900000000,-2684000000,-44000000,3879000000,-989000000,4194000000,-2029000000,245000000,550000000,-2045000000,3315000000,20000000,-5000000,259111000000,2899000000,111321000000,146592000000,38791000000,5637000000,1832000000,173698000000,28660000000,4543000000,49247000000,6983000000,28426000000,8297000000,-3966000000,184648000000,29568000000,33372000000,142049000000,11000000,13754000000,36864000000,5921000000,27274000000,1832000000,173698000000,-41603000000,6980000000,229543000000,36959000000,75750000000,16631000000,259111000000,6994000000
2017-06-09,106.4,3.29,+3.190767%,102.8,102.55,106.49,"29,493,483","3,072,023,313.746000",2017-03-31,33421000000,8079000000,22162000000,11259000000,3180000000,2682000000,3129000000,17000000,3741000000,3180000000,4194000000,51000000,144000000,430000000,0,2699000000,2682000000,-1239000000,2087000000,-900000000,-2684000000,-44000000,3879000000,-989000000,4194000000,-2029000000,245000000,550000000,-2045000000,3315000000,20000000,-5000000,259111000000,2899000000,111321000000,146592000000,38791000000,5637000000,1832000000,173698000000,28660000000,4543000000,49247000000,6983000000,28426000000,8297000000,-3966000000,184648000000,29568000000,33372000000,142049000000,11000000,13754000000,36864000000,5921000000,27274000000,1832000000,173698000000,-41603000000,6980000000,229543000000,36959000000,75750000000,16631000000,259111000000,6994000000
2017-06-02,103.11,-1.61,-1.537433%,104.35,102.77,104.7105,"22,959,367","2,378,764,356.164000",2017-03-31,33421000000,8079000000,22162000000,11259000000,3180000000,2682000000,3129000000,17000000,3741000000,3180000000,4194000000,51000000,144000000,430000000,0,2699000000,2682000000,-1239000000,2087000000,-900000000,-2684000000,-44000000,3879000000,-989000000,4194000000,-2029000000,245000000,550000000,-2045000000,3315000000,20000000,-5000000,259111000000,2899000000,111321000000,146592000000,38791000000,5637000000,1832000000,173698000000,28660000000,4543000000,49247000000,6983000000,28426000000,8297000000,-3966000000,184648000000,29568000000,33372000000,142049000000,11000000,13754000000,36864000000,5921000000,27274000000,1832000000,173698000000,-41603000000,6980000000,229543000000,36959000000,75750000000,16631000000,259111000000,6994000000
