Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,totalNonCurrentAssets,totalLongTermDebt,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2016-05-13,57.31,-1.12,-1.916824%,58.59,56.85,59.99,"41,504,423","2,408,547,324.132000",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-05-06,58.43,-0.51,-0.865287%,59.09,57.38,59.96,"39,925,740","2,351,392,083.392700",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-04-29,58.94,-0.49,-0.824499%,59.34,58.1,59.97,"34,001,703","2,008,153,646.961600",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-04-22,59.43,-0.07,-0.117647%,59.38,58.97,60.53,"35,298,880","2,106,600,500.544000",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-04-15,59.5,0.08,+0.134635%,59.73,56.89,60.34,"51,132,328","3,009,895,627.512000",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-04-08,59.42,-2.17,-3.523299%,61.73,59.19,61.85,"50,133,590","3,006,904,986.369100",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-04-01,61.59,-0.06,-0.097324%,61.58,61.15,62.64,"39,409,177","2,431,435,536.894900",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-03-25,61.65,-1.34,-2.127322%,63.55,61.12,65.44,"71,066,618","4,490,376,920.710700",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-03-18,62.99,2.91,+4.843542%,60.19,60.1,63.975,"43,417,325","2,704,353,583.101000",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-03-11,60.08,-1.18,-1.926216%,61.07,57.95,61.14,"53,141,330","3,150,029,388.574300",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-03-04,61.26,-1.34,-2.140575%,62.46,60.3801,63.1,"38,828,517","2,397,371,421.615400",2016-02-29,8032000000,2566000000,4343000000,3689000000,1140000000,950000000,1135000000,2566000000,17000000,1123000000,5000000,185000000,0,950000000,950000000,292000000,-437000000,153000000,147000000,-104000000,-1763000000,30000000,-734000000,876000000,-35000000,177000000,-273000000,-1416000000,-5000000,0,211000000,286000000,15000000,-73000000,-807000000,20987000000,281000000,1782000000,8687000000,12300000000,1659000000,3224000000,3000000,4113000000,1659000000,131000000,2402000000,3044000000,4980000000,7000000,645000000,3329000000,15256000000,11888000000,2062000000,3778000000,2048000000,4590000000,4973000000,3000000,4113000000,1990000000,2048000000,3707000000,7539000000,20987000000,5106000000
2016-02-26,62.6,3.29,+5.547125%,59.65,59.2,63.49,"46,839,225","2,853,043,693.210600",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2016-02-19,59.31,2.89,+5.122297%,57.57,56.82,59.31,"38,129,456","2,219,641,177.264600",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2016-02-12,56.42,-0.75,-1.311877%,56.1,53.64,58.18,"68,827,416","3,845,682,969.687700",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2016-02-05,57.17,-4.84,-7.805193%,61.75,56.975,63.5,"49,791,386","3,027,024,425.389900",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2016-01-29,62.01,1.13,+1.856110%,61.09,59.2,62.16,"47,664,576","2,907,053,541.363100",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2016-01-22,60.88,3.32,+5.767894%,58.19,56.75,61.47,"50,710,200","3,013,975,188.529100",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2016-01-15,57.56,-1.31,-2.225242%,58.97,56.59,60.82,"53,258,689","3,141,568,471.501800",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2016-01-08,58.87,-3.63,-5.808000%,61.11,58.66,62.59,"49,471,580","3,013,308,001.336600",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2016-01-01,62.5,-0.68,-1.076290%,63.21,62.5,64.48,"27,768,071","1,764,735,641.684500",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2015-12-25,63.18,-1.08,-1.680672%,64.84,62.15,68.195,"97,401,225","6,314,883,807.041400",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
2015-12-18,64.26,1.115,+1.765777%,63.315,63.06,65.925,"43,608,460","2,818,201,778.311300",2015-11-30,7686000000,2560000000,4185000000,3501000000,975000000,785000000,970000000,2560000000,34000000,941000000,5000000,185000000,0,785000000,785000000,-74000000,-7000000,-312000000,50000000,957000000,392000000,126000000,625000000,545000000,-41000000,157000000,-239000000,-452000000,-254000000,0,96000000,288000000,-191000000,-20000000,605000000,22583000000,281000000,2197000000,9178000000,13405000000,1600000000,3451000000,3000000,4887000000,1600000000,131000000,2593000000,3851000000,5511000000,104000000,1107000000,3235000000,16755000000,12993000000,2265000000,3842000000,2067000000,4600000000,5407000000,3000000,4887000000,2181000000,2067000000,3667000000,7408000000,22583000000,6116000000
