Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2016-06-17,137.69,-1.55,-1.113186%,139.0,136.38,140.13,"15,760,711","2,174,375,446.150200",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-06-10,139.24,2.4,+1.753873%,136.92,136.51,140.89,"18,572,165","2,583,216,151.497100",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-06-03,136.84,2.84,+2.119403%,134.6,133.02,137.12,"13,892,905","1,878,005,601.567300",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-05-27,134.0,3.06,+2.336948%,130.125,130.01,134.53,"11,283,006","1,495,082,449.708400",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-05-20,130.94,1.94,+1.503876%,128.75,128.53,131.79,"12,308,547","1,603,322,968.036000",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-05-13,129.0,-3.04,-2.302333%,131.75,128.55,134.0,"14,213,871","1,862,398,692.365700",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-05-06,132.04,0.36,+0.273390%,132.61,130.585,133.28,"14,102,689","1,860,619,386.031700",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-04-29,131.68,-2.45,-1.826586%,133.71,128.93,134.61,"16,192,756","2,146,678,923.461000",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-04-22,134.13,6.8,+5.340454%,126.88,126.6,135.11,"20,947,278","2,768,125,488.009300",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-04-15,127.33,1.65,+1.312858%,125.83,125.4,128.66,"13,108,645","1,666,299,446.206000",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-04-08,125.68,-4.24,-3.263547%,130.5,125.26,130.7,"17,103,006","2,180,229,442.995400",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-04-01,129.92,1.33,+1.034295%,128.82,128.01,131.105,"14,080,286","1,822,684,772.784300",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
2016-03-25,128.59,1.87,+1.475694%,126.24,125.68,130.35,"16,971,411","2,179,685,799.472800",2015-12-31,43599000000,6694000000,34437000000,9162000000,2468000000,1218000000,2208000000,34000000,6210000000,2468000000,484000000,260000000,956000000,-790000000,1252000000,1218000000,-417000000,1154000000,-975000000,-74000000,376000000,409000000,661000000,2945000000,3511000000,256000000,484000000,-476000000,-152000000,-591000000,49000000,484000000,316000000,-5000000,2940000000,111383000000,8391000000,4544000000,75922000000,35566000000,3587000000,9940000000,10000000,37125000000,3977000000,44453000000,74883000000,10923000000,42898000000,6634000000,-3334000000,4861000000,31639000000,18792000000,-17278000000,1988000000,14184000000,25460000000,26324000000,10000000,37125000000,3247000000,79744000000,25460000000,3977000000,33024000000,1736000000,111383000000,12911000000,953000000
2016-03-18,126.72,1.62,+1.294964%,124.8,122.22,127.08,"18,467,442","2,311,735,896.382000",2015-12-31,43599000000,6694000000,34437000000,9162000000,2468000000,1218000000,2208000000,34000000,6210000000,2468000000,484000000,260000000,956000000,-790000000,1252000000,1218000000,-417000000,1154000000,-975000000,-74000000,376000000,409000000,661000000,2945000000,3511000000,256000000,484000000,-476000000,-152000000,-591000000,49000000,484000000,316000000,-5000000,2940000000,111383000000,8391000000,4544000000,75922000000,35566000000,3587000000,9940000000,10000000,37125000000,3977000000,44453000000,74883000000,10923000000,42898000000,6634000000,-3334000000,4861000000,31639000000,18792000000,-17278000000,1988000000,14184000000,25460000000,26324000000,10000000,37125000000,3247000000,79744000000,25460000000,3977000000,33024000000,1736000000,111383000000,12911000000,953000000
2016-03-11,125.1,3.3,+2.709360%,121.08,120.4103,125.32,"13,336,442","1,633,757,274.869200",2015-12-31,43599000000,6694000000,34437000000,9162000000,2468000000,1218000000,2208000000,34000000,6210000000,2468000000,484000000,260000000,956000000,-790000000,1252000000,1218000000,-417000000,1154000000,-975000000,-74000000,376000000,409000000,661000000,2945000000,3511000000,256000000,484000000,-476000000,-152000000,-591000000,49000000,484000000,316000000,-5000000,2940000000,111383000000,8391000000,4544000000,75922000000,35566000000,3587000000,9940000000,10000000,37125000000,3977000000,44453000000,74883000000,10923000000,42898000000,6634000000,-3334000000,4861000000,31639000000,18792000000,-17278000000,1988000000,14184000000,25460000000,26324000000,10000000,37125000000,3247000000,79744000000,25460000000,3977000000,33024000000,1736000000,111383000000,12911000000,953000000
2016-03-04,121.8,0.47,+0.387373%,121.1,118.97,122.22,"16,430,888","1,985,588,568.597500",2015-12-31,43599000000,6694000000,34437000000,9162000000,2468000000,1218000000,2208000000,34000000,6210000000,2468000000,484000000,260000000,956000000,-790000000,1252000000,1218000000,-417000000,1154000000,-975000000,-74000000,376000000,409000000,661000000,2945000000,3511000000,256000000,484000000,-476000000,-152000000,-591000000,49000000,484000000,316000000,-5000000,2940000000,111383000000,8391000000,4544000000,75922000000,35566000000,3587000000,9940000000,10000000,37125000000,3977000000,44453000000,74883000000,10923000000,42898000000,6634000000,-3334000000,4861000000,31639000000,18792000000,-17278000000,1988000000,14184000000,25460000000,26324000000,10000000,37125000000,3247000000,79744000000,25460000000,3977000000,33024000000,1736000000,111383000000,12911000000,953000000
2016-02-26,121.33,3.65,+3.101632%,119.12,117.83,122.26,"15,578,480","1,883,116,185.258800",2015-12-31,43599000000,6694000000,34437000000,9162000000,2468000000,1218000000,2208000000,34000000,6210000000,2468000000,484000000,260000000,956000000,-790000000,1252000000,1218000000,-417000000,1154000000,-975000000,-74000000,376000000,409000000,661000000,2945000000,3511000000,256000000,484000000,-476000000,-152000000,-591000000,49000000,484000000,316000000,-5000000,2940000000,111383000000,8391000000,4544000000,75922000000,35566000000,3587000000,9940000000,10000000,37125000000,3977000000,44453000000,74883000000,10923000000,42898000000,6634000000,-3334000000,4861000000,31639000000,18792000000,-17278000000,1988000000,14184000000,25460000000,26324000000,10000000,37125000000,3247000000,79744000000,25460000000,3977000000,33024000000,1736000000,111383000000,12911000000,953000000
2016-02-19,117.68,5.86,+5.240565%,112.63,112.53,120.0,"16,240,253","1,899,495,631.245900",2015-12-31,43599000000,6694000000,34437000000,9162000000,2468000000,1218000000,2208000000,34000000,6210000000,2468000000,484000000,260000000,956000000,-790000000,1252000000,1218000000,-417000000,1154000000,-975000000,-74000000,376000000,409000000,661000000,2945000000,3511000000,256000000,484000000,-476000000,-152000000,-591000000,49000000,484000000,316000000,-5000000,2940000000,111383000000,8391000000,4544000000,75922000000,35566000000,3587000000,9940000000,10000000,37125000000,3977000000,44453000000,74883000000,10923000000,42898000000,6634000000,-3334000000,4861000000,31639000000,18792000000,-17278000000,1988000000,14184000000,25460000000,26324000000,10000000,37125000000,3247000000,79744000000,25460000000,3977000000,33024000000,1736000000,111383000000,12911000000,953000000
2016-02-12,111.82,0.1,+0.089509%,110.5,108.8301,114.48,"18,260,835","2,027,611,400.495500",2015-12-31,43599000000,6694000000,34437000000,9162000000,2468000000,1218000000,2208000000,34000000,6210000000,2468000000,484000000,260000000,956000000,-790000000,1252000000,1218000000,-417000000,1154000000,-975000000,-74000000,376000000,409000000,661000000,2945000000,3511000000,256000000,484000000,-476000000,-152000000,-591000000,49000000,484000000,316000000,-5000000,2940000000,111383000000,8391000000,4544000000,75922000000,35566000000,3587000000,9940000000,10000000,37125000000,3977000000,44453000000,74883000000,10923000000,42898000000,6634000000,-3334000000,4861000000,31639000000,18792000000,-17278000000,1988000000,14184000000,25460000000,26324000000,10000000,37125000000,3247000000,79744000000,25460000000,3977000000,33024000000,1736000000,111383000000,12911000000,953000000
