Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2019-04-26,129.89,6.52,+5.28%,122.62,122.57,131.37,"132,620,050","16,861,108,542.97",2019-03-31,30571000000,10060000000,10170000000,20401000000,10486000000,8809000000,4316000000,10486000000,5744000000,10341000000,671000000,1677000000,816000000,8809000000,8809000000,47000000,1067000000,-1363000000,1155000000,-7601000000,404000000,4556000000,13520000000,-511000000,2926000000,-3526000000,-4479000000,12000000,460000000,757000000,2565000000,460000000,18000000,4574000000,263281000000,8103000000,7049000000,168417000000,94864000000,1838000000,32088000000,77791000000,18338000000,36471000000,41861000000,10258000000,11212000000,53861000000,6515000000,-1265000000,33648000000,159887000000,2403000000,44900000000,120406000000,19269000000,66585000000,1951000000,15258000000,77791000000,18338000000,17379000000,103394000000,66585000000,46133000000,114556000000,263281000000,131618000000,7666000000
2019-04-19,123.37,2.42,+2.00%,120.94,120.1,123.52,"77,156,295","9,389,505,640.44",2019-03-31,30571000000,10060000000,10170000000,20401000000,10486000000,8809000000,4316000000,10486000000,5744000000,10341000000,671000000,1677000000,816000000,8809000000,8809000000,47000000,1067000000,-1363000000,1155000000,-7601000000,404000000,4556000000,13520000000,-511000000,2926000000,-3526000000,-4479000000,12000000,460000000,757000000,2565000000,460000000,18000000,4574000000,263281000000,8103000000,7049000000,168417000000,94864000000,1838000000,32088000000,77791000000,18338000000,36471000000,41861000000,10258000000,11212000000,53861000000,6515000000,-1265000000,33648000000,159887000000,2403000000,44900000000,120406000000,19269000000,66585000000,1951000000,15258000000,77791000000,18338000000,17379000000,103394000000,66585000000,46133000000,114556000000,263281000000,131618000000,7666000000
2019-04-12,120.95,1.06,+0.88%,119.81,118.58,120.98,"83,159,600","9,977,816,403.88",2019-03-31,30571000000,10060000000,10170000000,20401000000,10486000000,8809000000,4316000000,10486000000,5744000000,10341000000,671000000,1677000000,816000000,8809000000,8809000000,47000000,1067000000,-1363000000,1155000000,-7601000000,404000000,4556000000,13520000000,-511000000,2926000000,-3526000000,-4479000000,12000000,460000000,757000000,2565000000,460000000,18000000,4574000000,263281000000,8103000000,7049000000,168417000000,94864000000,1838000000,32088000000,77791000000,18338000000,36471000000,41861000000,10258000000,11212000000,53861000000,6515000000,-1265000000,33648000000,159887000000,2403000000,44900000000,120406000000,19269000000,66585000000,1951000000,15258000000,77791000000,18338000000,17379000000,103394000000,66585000000,46133000000,114556000000,263281000000,131618000000,7666000000
2019-04-05,119.89,1.95,+1.65%,118.95,118.1,120.43,"99,731,237","11,903,488,110.03",2019-03-31,30571000000,10060000000,10170000000,20401000000,10486000000,8809000000,4316000000,10486000000,5744000000,10341000000,671000000,1677000000,816000000,8809000000,8809000000,47000000,1067000000,-1363000000,1155000000,-7601000000,404000000,4556000000,13520000000,-511000000,2926000000,-3526000000,-4479000000,12000000,460000000,757000000,2565000000,460000000,18000000,4574000000,263281000000,8103000000,7049000000,168417000000,94864000000,1838000000,32088000000,77791000000,18338000000,36471000000,41861000000,10258000000,11212000000,53861000000,6515000000,-1265000000,33648000000,159887000000,2403000000,44900000000,120406000000,19269000000,66585000000,1951000000,15258000000,77791000000,18338000000,17379000000,103394000000,66585000000,46133000000,114556000000,263281000000,131618000000,7666000000
2019-03-29,117.94,0.89,+0.76%,116.56,115.52,118.71,"119,632,716","14,035,663,802.31",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-03-22,117.05,1.14,+0.98%,116.17,116.05,120.82,"160,388,610","18,911,292,350.36",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-03-15,115.91,5.4,+4.89%,110.99,110.98,117.25,"173,532,134","19,884,984,771.56",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-03-08,110.51,-2.02,-1.80%,113.02,108.8,113.25,"111,990,712","12,449,224,557.01",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-03-01,112.53,1.56,+1.41%,111.76,110.88,113.24,"119,359,497","13,386,079,333.04",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-02-22,110.97,2.75,+2.54%,107.79,106.29,111.2,"96,472,580","10,501,064,484.57",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-02-15,108.22,2.55,+2.41%,106.2,104.97,108.3,"110,757,176","11,834,084,449.03",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-02-08,105.67,2.89,+2.81%,102.87,102.77,107.27,"130,472,196","13,782,766,822.71",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-02-01,102.78,-4.39,-4.10%,106.26,102.17,106.48,"201,611,213","21,024,919,204.61",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-01-25,107.17,-0.54,-0.50%,106.75,104.86,107.88,"112,628,578","11,983,234,431.21",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-01-18,107.71,4.91,+4.78%,101.9,101.26,107.9,"155,699,162","16,365,593,221.10",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-01-11,102.8,0.87,+0.85%,101.64,100.98,104.88,"157,833,149","16,252,424,072.77",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2019-01-04,101.93,1.54,+1.53%,101.29,97.2,102.51,"155,142,140","15,572,793,950.26",2018-12-31,32471000000,9790000000,12423000000,20048000000,10385000000,8420000000,4070000000,10385000000,5720000000,10258000000,-672000000,1965000000,127000000,8420000000,8420000000,-13076000000,120000000,-4200000000,12583000000,-13216000000,-459000000,-8516000000,8900000000,-2768000000,2995000000,-3544000000,-6213000000,1654000000,-2396000000,875000000,3707000000,-2396000000,17000000,-8499000000,258859000000,8482000000,7571000000,166731000000,92128000000,2062000000,32582000000,77556000000,16585000000,36112000000,41577000000,10129000000,6638000000,50318000000,3516000000,-2013000000,32717000000,156874000000,2274000000,42069000000,121024000000,19680000000,69653000000,1961000000,14220000000,77556000000,16585000000,16935000000,101985000000,69653000000,44698000000,116413000000,258859000000,127662000000,7683000000
2018-12-28,100.39,2.16,+2.20%,97.68,93.96,102.41,"183,237,806","17,997,752,491.60",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-12-21,98.23,-7.8,-7.36%,105.41,97.46,106.88,"356,050,950","36,318,115,829.42",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-12-14,106.03,1.21,+1.15%,104.8,103.89,111.27,"197,742,990","21,408,765,975.77",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-12-07,104.82,-6.07,-5.47%,113.0,104.3,113.42,"174,082,124","18,916,765,713.46",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-11-30,110.89,7.82,+7.59%,104.79,104.58,111.33,"170,037,931","18,486,191,671.81",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-11-23,103.07,-5.22,-4.82%,108.27,99.35,108.56,"150,780,076","15,542,158,893.27",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-11-16,108.29,-1.28,-1.17%,109.42,103.91,109.96,"180,498,817","19,298,361,764.10",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-11-09,109.57,3.41,+3.21%,106.37,105.9,112.24,"147,847,424","16,198,481,830.56",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-11-02,106.16,-0.8,-0.75%,108.11,100.11,108.7,"242,639,657","25,507,416,010.27",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-10-26,106.96,-1.7,-1.56%,109.32,101.59,110.54,"251,383,718","26,872,540,482.36",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-10-19,108.66,-0.91,-0.83%,108.91,106.95,111.81,"155,518,177","17,015,061,869.29",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-10-12,109.57,-2.56,-2.28%,111.66,104.2,113.08,"228,861,888","24,879,076,743.05",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-10-05,112.13,-2.24,-1.96%,114.75,110.64,116.18,"120,208,912","13,685,420,430.13",2018-09-30,29084000000,9224000000,9905000000,19179000000,10221000000,8824000000,3977000000,10221000000,5247000000,9955000000,-674000000,1397000000,266000000,8824000000,8824000000,-14337000000,-3765000000,-2953000000,14986000000,-7384000000,-780000000,3320000000,13657000000,-3097000000,2837000000,-3220000000,-3384000000,-956000000,9194000000,620000000,3602000000,9194000000,-129000000,3191000000,257619000000,7579000000,7311000000,171652000000,85967000000,1977000000,34657000000,71303000000,17279000000,35519000000,35855000000,9792000000,15137000000,56277000000,6497000000,-2615000000,31430000000,164195000000,2034000000,42533000000,120743000000,17390000000,69733000000,3614000000,15123000000,71303000000,17279000000,16526000000,93424000000,69733000000,43665000000,115375000000,257619000000,135880000000,7680000000
2018-09-28,114.37,0.11,+0.10%,113.03,112.22,115.1,"110,093,609","12,587,959,412.57",2018-06-30,30085000000,9964000000,9742000000,20343000000,10680000000,8873000000,3933000000,10680000000,6031000000,10379000000,-672000000,1807000000,301000000,8873000000,8873000000,1752000000,6100000000,-2670000000,-442000000,-6039000000,-25000000,2709000000,11418000000,5633000000,2516000000,-3226000000,-2107000000,-572000000,-9188000000,-1944000000,3980000000,-9188000000,16000000,2725000000,258848000000,8053000000,6751000000,176130000000,82718000000,541000000,37649000000,71223000000,13682000000,35707000000,35683000000,7442000000,11946000000,58488000000,3998000000,-2187000000,29460000000,169662000000,1862000000,38982000000,121822000000,26481000000,72242000000,2662000000,16841000000,71223000000,13682000000,14128000000,89186000000,72242000000,44859000000,117642000000,258848000000,133768000000,7677000000
