Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2019-03-29,191.99,3.03,+1.603514%,189.33,186.5,193.105,"13,981,371","2,658,812,743.665600",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-03-22,188.96,-9.3,-4.690810%,199.18,187.78,206.45,"21,408,153","4,199,759,666.931400",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-03-15,198.26,3.02,+1.546814%,197.23,195.69,198.97,"11,018,552","2,174,214,792.487800",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-03-08,195.24,-2.96,-1.493441%,198.81,189.7118,200.83,"14,000,493","2,720,694,137.299200",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-03-01,198.2,2.2,+1.122449%,198.0,196.01,201.5,"12,881,703","2,558,545,716.668900",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-02-22,196.0,-2.5,-1.259446%,196.66,195.05,199.45,"10,236,832","2,017,835,316.064100",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-02-15,198.5,6.83,+3.563416%,192.88,189.44,198.8899,"13,137,354","2,558,331,481.234200",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-02-08,191.67,-4.87,-2.477867%,195.8,188.2158,199.325,"12,770,648","2,487,075,952.488600",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-02-01,196.54,-4.2,-2.092259%,197.99,196.54,203.29,"16,615,892","3,309,249,175.529500",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-01-25,200.74,-1.8,-0.888713%,200.5,194.53,201.47,"13,966,625","2,769,016,882.125500",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-01-18,202.54,25.61,+14.474651%,174.52,174.1,203.0,"35,295,649","6,805,053,567.080000",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-01-11,176.93,1.88,+1.073979%,175.23,172.27,178.0999,"15,158,241","2,663,154,945.680700",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2019-01-04,175.05,12.02,+7.372876%,163.78,163.35,176.0,"16,398,158","2,787,110,120.801000",2018-12-31,7541000000,5824000000,1092000000,7541000000,1717000000,2538000000,2708000000,1568000000,5150000000,1717000000,674000000,-991000000,170000000,2538000000,2322000000,216000000,-5016000000,-4527000000,-5842000000,1209000000,3702000000,-583000000,-3930000000,11676000000,18101000000,21524000000,377000000,-521000000,166000000,-1811000000,2035000000,11676000000,931796000000,324000000,135285000000,841611000000,90185000000,179690000000,9000000,100100000000,124332000000,3758000000,31000000000,130547000000,191498000000,11808000000,3538000000,18317000000,265832000000,416751000000,78982000000,164471000000,224149000000,180235000000,9000000,11203000000,100100000000,-78670000000,249213000000,665964000000,224149000000,425964000000,650113000000,54005000000,931796000000,130547000000,367741973
2018-12-28,163.03,2.98,+1.861918%,159.0,151.7,165.95,"19,921,637","3,185,406,513.676400",2018-09-30,7790000000,5568000000,964000000,7790000000,2222000000,2524000000,3078000000,1484000000,5568000000,2222000000,452000000,-856000000,554000000,2524000000,2453000000,71000000,-2379000000,212000000,-4032000000,543000000,8844000000,-3200000000,-10657000000,-12546000000,-5314000000,-8373000000,317000000,-382000000,-1005000000,6000000,2196000000,-12546000000,957190000000,347000000,154891000000,870428000000,86762000000,178002000000,9000000,98083000000,141779000000,3754000000,11325000000,118871000000,384171000000,16201000000,877000000,18302000000,357077000000,427039000000,75559000000,83315000000,229387000000,189968000000,9000000,11203000000,98083000000,-77422000000,173074000000,600113000000,229387000000,256870000000,486257000000,54012000000,957190000000,118871000000,372739352
2018-12-21,160.05,-12.72,-7.362389%,169.4,159.42,174.85,"34,310,896","5,771,609,549.892300",2018-09-30,7790000000,5568000000,964000000,7790000000,2222000000,2524000000,3078000000,1484000000,5568000000,2222000000,452000000,-856000000,554000000,2524000000,2453000000,71000000,-2379000000,212000000,-4032000000,543000000,8844000000,-3200000000,-10657000000,-12546000000,-5314000000,-8373000000,317000000,-382000000,-1005000000,6000000,2196000000,-12546000000,957190000000,347000000,154891000000,870428000000,86762000000,178002000000,9000000,98083000000,141779000000,3754000000,11325000000,118871000000,384171000000,16201000000,877000000,18302000000,357077000000,427039000000,75559000000,83315000000,229387000000,189968000000,9000000,11203000000,98083000000,-77422000000,173074000000,600113000000,229387000000,256870000000,486257000000,54012000000,957190000000,118871000000,372739352
2018-12-14,172.77,-6.9,-3.840374%,178.6,172.37,184.43,"22,006,395","3,891,579,555.934300",2018-09-30,7790000000,5568000000,964000000,7790000000,2222000000,2524000000,3078000000,1484000000,5568000000,2222000000,452000000,-856000000,554000000,2524000000,2453000000,71000000,-2379000000,212000000,-4032000000,543000000,8844000000,-3200000000,-10657000000,-12546000000,-5314000000,-8373000000,317000000,-382000000,-1005000000,6000000,2196000000,-12546000000,957190000000,347000000,154891000000,870428000000,86762000000,178002000000,9000000,98083000000,141779000000,3754000000,11325000000,118871000000,384171000000,16201000000,877000000,18302000000,357077000000,427039000000,75559000000,83315000000,229387000000,189968000000,9000000,11203000000,98083000000,-77422000000,173074000000,600113000000,229387000000,256870000000,486257000000,54012000000,957190000000,118871000000,372739352
2018-12-07,179.67,-11.02,-5.779013%,194.0,179.0,195.66,"19,009,897","3,524,998,964.648100",2018-09-30,7790000000,5568000000,964000000,7790000000,2222000000,2524000000,3078000000,1484000000,5568000000,2222000000,452000000,-856000000,554000000,2524000000,2453000000,71000000,-2379000000,212000000,-4032000000,543000000,8844000000,-3200000000,-10657000000,-12546000000,-5314000000,-8373000000,317000000,-382000000,-1005000000,6000000,2196000000,-12546000000,957190000000,347000000,154891000000,870428000000,86762000000,178002000000,9000000,98083000000,141779000000,3754000000,11325000000,118871000000,384171000000,16201000000,877000000,18302000000,357077000000,427039000000,75559000000,83315000000,229387000000,189968000000,9000000,11203000000,98083000000,-77422000000,173074000000,600113000000,229387000000,256870000000,486257000000,54012000000,957190000000,118871000000,372739352
2018-11-30,190.69,1.59,+0.840825%,191.17,188.12,198.45,"18,137,595","3,504,180,942.312700",2018-09-30,7790000000,5568000000,964000000,7790000000,2222000000,2524000000,3078000000,1484000000,5568000000,2222000000,452000000,-856000000,554000000,2524000000,2453000000,71000000,-2379000000,212000000,-4032000000,543000000,8844000000,-3200000000,-10657000000,-12546000000,-5314000000,-8373000000,317000000,-382000000,-1005000000,6000000,2196000000,-12546000000,957190000000,347000000,154891000000,870428000000,86762000000,178002000000,9000000,98083000000,141779000000,3754000000,11325000000,118871000000,384171000000,16201000000,877000000,18302000000,357077000000,427039000000,75559000000,83315000000,229387000000,189968000000,9000000,11203000000,98083000000,-77422000000,173074000000,600113000000,229387000000,256870000000,486257000000,54012000000,957190000000,118871000000,372739352
