Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,cashAndShortTermInvestments
2017-08-25,92.51,0.04,+0.043257%,92.38,92.04,92.96,"22,804,383","2,111,251,953.408700",2017-06-30,16079000000,4831000000,8299000000,7780000000,3043000000,2215000000,2927000000,-13000000,4831000000,2949000000,116000000,725000000,-1428000000,2202000000,2215000000,-872000000,964000000,-1866000000,160000000,222000000,-2229000000,-407000000,3688000000,720000000,-1826000000,-625000000,216000000,-322000000,11000000,1154000000,120406000000,24187000000,64628000000,126843000000,4009000000,96124000000,8254000000,44699000000,74019000000,5569000000,30210000000,55778000000,19893000000,26494000000,-14708000000,4594000000,18038000000,9248000000,16656000000,-93715000000,5133000000,93912000000,18038000000,8254000000,34418000000,63641000000,15137000000
2017-08-18,92.47,1.13,+1.237136%,91.54,91.25,92.95,"31,183,742","2,877,820,595.982700",2017-06-30,16079000000,4831000000,8299000000,7780000000,3043000000,2215000000,2927000000,-13000000,4831000000,2949000000,116000000,725000000,-1428000000,2202000000,2215000000,-872000000,964000000,-1866000000,160000000,222000000,-2229000000,-407000000,3688000000,720000000,-1826000000,-625000000,216000000,-322000000,11000000,1154000000,120406000000,24187000000,64628000000,126843000000,4009000000,96124000000,8254000000,44699000000,74019000000,5569000000,30210000000,55778000000,19893000000,26494000000,-14708000000,4594000000,18038000000,9248000000,16656000000,-93715000000,5133000000,93912000000,18038000000,8254000000,34418000000,63641000000,15137000000
2017-08-11,91.34,0.67,+0.738943%,90.67,90.52,92.08,"29,640,025","2,716,068,135.444500",2017-06-30,16079000000,4831000000,8299000000,7780000000,3043000000,2215000000,2927000000,-13000000,4831000000,2949000000,116000000,725000000,-1428000000,2202000000,2215000000,-872000000,964000000,-1866000000,160000000,222000000,-2229000000,-407000000,3688000000,720000000,-1826000000,-625000000,216000000,-322000000,11000000,1154000000,120406000000,24187000000,64628000000,126843000000,4009000000,96124000000,8254000000,44699000000,74019000000,5569000000,30210000000,55778000000,19893000000,26494000000,-14708000000,4594000000,18038000000,9248000000,16656000000,-93715000000,5133000000,93912000000,18038000000,8254000000,34418000000,63641000000,15137000000
2017-08-04,90.67,0.46,+0.509921%,90.21,90.21,91.75,"35,903,116","3,267,842,814.276500",2017-06-30,16079000000,4831000000,8299000000,7780000000,3043000000,2215000000,2927000000,-13000000,4831000000,2949000000,116000000,725000000,-1428000000,2202000000,2215000000,-872000000,964000000,-1866000000,160000000,222000000,-2229000000,-407000000,3688000000,720000000,-1826000000,-625000000,216000000,-322000000,11000000,1154000000,120406000000,24187000000,64628000000,126843000000,4009000000,96124000000,8254000000,44699000000,74019000000,5569000000,30210000000,55778000000,19893000000,26494000000,-14708000000,4594000000,18038000000,9248000000,16656000000,-93715000000,5133000000,93912000000,18038000000,8254000000,34418000000,63641000000,15137000000
2017-07-28,90.21,1.6,+1.805665%,88.55,87.97,91.0,"37,182,415","3,328,180,468.039500",2017-06-30,16079000000,4831000000,8299000000,7780000000,3043000000,2215000000,2927000000,-13000000,4831000000,2949000000,116000000,725000000,-1428000000,2202000000,2215000000,-872000000,964000000,-1866000000,160000000,222000000,-2229000000,-407000000,3688000000,720000000,-1826000000,-625000000,216000000,-322000000,11000000,1154000000,120406000000,24187000000,64628000000,126843000000,4009000000,96124000000,8254000000,44699000000,74019000000,5569000000,30210000000,55778000000,19893000000,26494000000,-14708000000,4594000000,18038000000,9248000000,16656000000,-93715000000,5133000000,93912000000,18038000000,8254000000,34418000000,63641000000,15137000000
2017-07-21,88.61,1.51,+1.733639%,87.07,86.74,89.31,"31,728,427","2,801,271,963.771000",2017-06-30,16079000000,4831000000,8299000000,7780000000,3043000000,2215000000,2927000000,-13000000,4831000000,2949000000,116000000,725000000,-1428000000,2202000000,2215000000,-872000000,964000000,-1866000000,160000000,222000000,-2229000000,-407000000,3688000000,720000000,-1826000000,-625000000,216000000,-322000000,11000000,1154000000,120406000000,24187000000,64628000000,126843000000,4009000000,96124000000,8254000000,44699000000,74019000000,5569000000,30210000000,55778000000,19893000000,26494000000,-14708000000,4594000000,18038000000,9248000000,16656000000,-93715000000,5133000000,93912000000,18038000000,8254000000,34418000000,63641000000,15137000000
2017-07-14,87.1,-0.55,-0.627496%,87.63,86.305,87.87,"25,595,738","2,226,195,680.306900",2017-06-30,16079000000,4831000000,8299000000,7780000000,3043000000,2215000000,2927000000,-13000000,4831000000,2949000000,116000000,725000000,-1428000000,2202000000,2215000000,-872000000,964000000,-1866000000,160000000,222000000,-2229000000,-407000000,3688000000,720000000,-1826000000,-625000000,216000000,-322000000,11000000,1154000000,120406000000,24187000000,64628000000,126843000000,4009000000,96124000000,8254000000,44699000000,74019000000,5569000000,30210000000,55778000000,19893000000,26494000000,-14708000000,4594000000,18038000000,9248000000,16656000000,-93715000000,5133000000,93912000000,18038000000,8254000000,34418000000,63641000000,15137000000
2017-07-07,87.65,0.5,+0.573723%,87.4,87.18,88.0,"19,762,824","1,731,929,554.597500",2017-06-30,16079000000,4831000000,8299000000,7780000000,3043000000,2215000000,2927000000,-13000000,4831000000,2949000000,116000000,725000000,-1428000000,2202000000,2215000000,-872000000,964000000,-1866000000,160000000,222000000,-2229000000,-407000000,3688000000,720000000,-1826000000,-625000000,216000000,-322000000,11000000,1154000000,120406000000,24187000000,64628000000,126843000000,4009000000,96124000000,8254000000,44699000000,74019000000,5569000000,30210000000,55778000000,19893000000,26494000000,-14708000000,4594000000,18038000000,9248000000,16656000000,-93715000000,5133000000,93912000000,18038000000,8254000000,34418000000,63641000000,15137000000
2017-06-30,87.15,-2.27,-2.538582%,89.63,86.93,89.68,"28,622,465","2,521,106,516.348700",2017-06-30,16079000000,4831000000,8299000000,7780000000,3043000000,2215000000,2927000000,-13000000,4831000000,2949000000,116000000,725000000,-1428000000,2202000000,2215000000,-872000000,964000000,-1866000000,160000000,222000000,-2229000000,-407000000,3688000000,720000000,-1826000000,-625000000,216000000,-322000000,11000000,1154000000,120406000000,24187000000,64628000000,126843000000,4009000000,96124000000,8254000000,44699000000,74019000000,5569000000,30210000000,55778000000,19893000000,26494000000,-14708000000,4594000000,18038000000,9248000000,16656000000,-93715000000,5133000000,93912000000,18038000000,8254000000,34418000000,63641000000,15137000000
2017-06-23,89.42,-0.24,-0.267678%,89.6,88.9,90.21,"28,403,742","2,542,680,244.702000",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-06-16,89.66,1.5,+1.701452%,88.28,87.77,89.77,"41,373,417","3,675,713,012.058800",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-06-09,88.16,-0.43,-0.485382%,88.3,87.36,88.97,"32,808,891","2,897,294,306.185700",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-06-02,88.59,1.34,+1.535817%,87.25,87.095,88.675,"27,128,841","2,386,267,775.146000",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-05-26,87.25,1.01,+1.171150%,86.25,85.98,87.38,"22,261,633","1,927,103,789.515300",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-05-19,86.24,0.05,+0.058011%,86.65,85.52,87.0,"34,487,258","2,974,883,129.700300",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-05-12,86.19,-0.31,-0.358382%,86.33,85.88,86.82,"32,347,952","2,792,942,717.784800",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-05-05,86.5,-0.83,-0.950418%,87.38,85.9,87.5967,"34,358,475","2,973,537,490.163800",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-04-28,87.33,-1.29,-1.455653%,89.12,87.15,90.25,"46,191,146","4,089,431,163.938500",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-04-21,88.62,-1.41,-1.566145%,90.23,88.61,91.13,"36,983,221","3,321,127,963.705100",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-04-14,90.03,0.8,+0.896559%,89.13,88.75,90.54,"22,468,379","2,019,069,359.326500",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-04-07,89.23,-0.62,-0.690039%,89.86,89.18,90.5,"30,938,988","2,775,143,775.289200",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
2017-03-31,89.85,-0.72,-0.794965%,90.45,89.84,91.0599,"36,814,867","3,330,696,235.572000",2017-03-31,15605000000,4409000000,7836000000,7769000000,3432000000,2522000000,3336000000,34000000,4409000000,3360000000,96000000,780000000,0,2556000000,2522000000,-1132000000,-817000000,-1802000000,131000000,850000000,-1600000000,-362000000,3040000000,665000000,-1773000000,-677000000,102000000,159000000,31000000,801000000,118091000000,24153000000,63543000000,53840000000,4009000000,95736000000,9184000000,43682000000,72987000000,5817000000,29082000000,-17203000000,19219000000,25885000000,-15005000000,4358000000,16633000000,4754000000,15301000000,-93225000000,5152000000,92206000000,16633000000,9184000000,34461000000,63513000000,14327000000
