Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2016-07-01,57.94,2.06,+3.686471%,55.49,55.1,58.0,"53,004,403","2,989,361,732.969200",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-06-24,55.88,-0.01,-0.017892%,56.34,55.77,57.68,"51,806,164","2,931,520,965.864300",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-06-17,55.89,-0.92,-1.619433%,56.18,55.62,57.67,"61,984,388","3,503,053,027.435500",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-06-10,56.81,0.17,+0.300141%,56.66,56.57,57.87,"39,705,916","2,271,201,569.931000",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-06-03,56.64,0.16,+0.283286%,56.49,55.95,56.96,"28,891,873","1,631,169,345.345000",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-05-27,56.48,1.37,+2.485937%,55.0,54.78,56.84,"34,713,045","1,946,433,602.431700",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-05-20,55.11,1.23,+2.282851%,53.77,53.59,55.54,"43,201,322","2,357,412,096.727800",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-05-13,53.88,0.28,+0.522388%,53.57,53.51,54.79,"36,403,998","1,975,287,284.128600",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-05-06,53.6,-1.24,-2.261123%,54.85,53.06,55.45,"46,737,639","2,541,699,932.001100",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-04-29,54.84,-1.9,-3.348608%,56.48,54.56,56.64,"44,770,978","2,494,303,366.397400",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-04-22,56.74,0.6,+1.068757%,56.11,55.92,57.4,"41,588,045","2,357,962,748.562800",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-04-15,56.14,0.78,+1.408960%,55.37,54.94,56.6,"38,238,227","2,134,018,133.299800",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-04-08,55.36,1.66,+3.091248%,53.91,53.75,55.905,"49,254,986","2,708,062,433.444000",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-04-01,53.7,0.63,+1.187111%,53.12,52.44,53.79,"36,845,512","1,959,285,451.869000",2016-03-31,9312000000,4068000000,3572000000,5740000000,1624000000,1125000000,1659000000,1624000000,5000000,2318000000,-48000000,1672000000,172000000,91000000,494000000,0,1130000000,1125000000,2253000000,1741000000,-233000000,-851000000,-2851000000,-10000000,1048000000,2158000000,-875000000,1561000000,-1279000000,-711000000,342000000,279000000,1192000000,98755000000,21364000000,3877000000,54854000000,43806000000,6256000000,10043000000,1788000000,45192000000,7374000000,17784000000,57623000000,9700000000,17568000000,2113000000,-4194000000,12360000000,28772000000,12554000000,4658000000,3227000000,10727000000,23656000000,5102000000,5412000000,1788000000,45192000000,-39125000000,5921000000,23656000000,7374000000,37286000000,40145000000,98755000000,12927000000
2016-03-25,53.07,0.82,+1.569378%,52.33,52.095,53.6,"34,463,110","1,826,370,452.712600",2015-12-31,10215000000,4646000000,3850000000,6365000000,816000000,976000000,1797000000,816000000,6000000,2616000000,-903000000,1719000000,169000000,233000000,-166000000,-3262000000,982000000,976000000,-235000000,-617000000,111000000,-15000000,-2407000000,1000000,1223000000,4247000000,782000000,1560000000,-1263000000,-1130000000,1186000000,493000000,976000000,101779000000,22602000000,5153000000,57012000000,44676000000,6535000000,11216000000,1788000000,45348000000,7345000000,17723000000,59508000000,8524000000,19203000000,2585000000,-4148000000,12507000000,29764000000,13039000000,4351000000,4903000000,6484000000,23929000000,4700000000,5402000000,1788000000,45348000000,-38534000000,6144000000,23929000000,7345000000,37809000000,40222000000,101779000000,13427000000
2016-03-18,52.25,-0.95,-1.785714%,53.15,51.33,53.32,"49,577,669","2,584,594,673.676200",2015-12-31,10215000000,4646000000,3850000000,6365000000,816000000,976000000,1797000000,816000000,6000000,2616000000,-903000000,1719000000,169000000,233000000,-166000000,-3262000000,982000000,976000000,-235000000,-617000000,111000000,-15000000,-2407000000,1000000,1223000000,4247000000,782000000,1560000000,-1263000000,-1130000000,1186000000,493000000,976000000,101779000000,22602000000,5153000000,57012000000,44676000000,6535000000,11216000000,1788000000,45348000000,7345000000,17723000000,59508000000,8524000000,19203000000,2585000000,-4148000000,12507000000,29764000000,13039000000,4351000000,4903000000,6484000000,23929000000,4700000000,5402000000,1788000000,45348000000,-38534000000,6144000000,23929000000,7345000000,37809000000,40222000000,101779000000,13427000000
2016-03-11,53.2,1.12,+2.150538%,51.84,51.75,53.46,"52,685,817","2,779,233,424.047000",2015-12-31,10215000000,4646000000,3850000000,6365000000,816000000,976000000,1797000000,816000000,6000000,2616000000,-903000000,1719000000,169000000,233000000,-166000000,-3262000000,982000000,976000000,-235000000,-617000000,111000000,-15000000,-2407000000,1000000,1223000000,4247000000,782000000,1560000000,-1263000000,-1130000000,1186000000,493000000,976000000,101779000000,22602000000,5153000000,57012000000,44676000000,6535000000,11216000000,1788000000,45348000000,7345000000,17723000000,59508000000,8524000000,19203000000,2585000000,-4148000000,12507000000,29764000000,13039000000,4351000000,4903000000,6484000000,23929000000,4700000000,5402000000,1788000000,45348000000,-38534000000,6144000000,23929000000,7345000000,37809000000,40222000000,101779000000,13427000000
2016-03-04,52.08,1.44,+2.843602%,50.52,50.0901,52.435,"55,863,130","2,873,818,590.201900",2015-12-31,10215000000,4646000000,3850000000,6365000000,816000000,976000000,1797000000,816000000,6000000,2616000000,-903000000,1719000000,169000000,233000000,-166000000,-3262000000,982000000,976000000,-235000000,-617000000,111000000,-15000000,-2407000000,1000000,1223000000,4247000000,782000000,1560000000,-1263000000,-1130000000,1186000000,493000000,976000000,101779000000,22602000000,5153000000,57012000000,44676000000,6535000000,11216000000,1788000000,45348000000,7345000000,17723000000,59508000000,8524000000,19203000000,2585000000,-4148000000,12507000000,29764000000,13039000000,4351000000,4903000000,6484000000,23929000000,4700000000,5402000000,1788000000,45348000000,-38534000000,6144000000,23929000000,7345000000,37809000000,40222000000,101779000000,13427000000
2016-02-26,50.64,0.52,+1.037510%,50.28,49.63,51.13,"41,187,461","2,083,484,072.304500",2015-12-31,10215000000,4646000000,3850000000,6365000000,816000000,976000000,1797000000,816000000,6000000,2616000000,-903000000,1719000000,169000000,233000000,-166000000,-3262000000,982000000,976000000,-235000000,-617000000,111000000,-15000000,-2407000000,1000000,1223000000,4247000000,782000000,1560000000,-1263000000,-1130000000,1186000000,493000000,976000000,101779000000,22602000000,5153000000,57012000000,44676000000,6535000000,11216000000,1788000000,45348000000,7345000000,17723000000,59508000000,8524000000,19203000000,2585000000,-4148000000,12507000000,29764000000,13039000000,4351000000,4903000000,6484000000,23929000000,4700000000,5402000000,1788000000,45348000000,-38534000000,6144000000,23929000000,7345000000,37809000000,40222000000,101779000000,13427000000
2016-02-19,50.12,1.09,+2.223129%,49.4,49.24,50.99,"39,316,632","1,972,349,988.143400",2015-12-31,10215000000,4646000000,3850000000,6365000000,816000000,976000000,1797000000,816000000,6000000,2616000000,-903000000,1719000000,169000000,233000000,-166000000,-3262000000,982000000,976000000,-235000000,-617000000,111000000,-15000000,-2407000000,1000000,1223000000,4247000000,782000000,1560000000,-1263000000,-1130000000,1186000000,493000000,976000000,101779000000,22602000000,5153000000,57012000000,44676000000,6535000000,11216000000,1788000000,45348000000,7345000000,17723000000,59508000000,8524000000,19203000000,2585000000,-4148000000,12507000000,29764000000,13039000000,4351000000,4903000000,6484000000,23929000000,4700000000,5402000000,1788000000,45348000000,-38534000000,6144000000,23929000000,7345000000,37809000000,40222000000,101779000000,13427000000
